filename,fsim,fid,lpips
image_7032_label_[4].jpeg,0.6437232494354248,0.22042647004127502,0.2222617268562317
image_3156_label_[9].jpeg,0.6439992189407349,0.22042647004127502,0.12650491297245026
image_9608_label_[0].jpeg,0.5865916609764099,0.22042647004127502,0.1820041984319687
image_1152_label_[0].jpeg,0.5542636513710022,0.22042647004127502,0.14846718311309814
image_48_label_[7].jpeg,0.5636759400367737,0.22042647004127502,0.16423845291137695
image_8084_label_[5].jpeg,0.6060522198677063,0.22042647004127502,0.18644499778747559
image_21_label_[0].jpeg,0.4732028543949127,0.22042647004127502,0.23216576874256134
image_8105_label_[0].jpeg,0.5681711435317993,0.22042647004127502,0.1997062861919403
image_3071_label_[7].jpeg,0.6389687061309814,0.22042647004127502,0.13206236064434052
image_4498_label_[8].jpeg,0.6216318011283875,0.22042647004127502,0.08729993551969528
image_8581_label_[8].jpeg,0.5793007612228394,0.22042647004127502,0.12761618196964264
image_9696_label_[1].jpeg,0.5715609788894653,0.22042647004127502,0.11629538238048553
image_2035_label_[6].jpeg,0.6269142031669617,0.22042647004127502,0.16029569506645203
image_7753_label_[9].jpeg,0.5941172242164612,0.22042647004127502,0.14708676934242249
image_1232_label_[1].jpeg,0.6160888075828552,0.22042647004127502,0.18199153244495392
image_853_label_[9].jpeg,0.5458597540855408,0.22042647004127502,0.12826254963874817
image_2351_label_[1].jpeg,0.6145308017730713,0.22042647004127502,0.14005063474178314
image_5619_label_[8].jpeg,0.6381810903549194,0.22042647004127502,0.09420143067836761
image_18_label_[8].jpeg,0.5768578052520752,0.22042647004127502,0.13541728258132935
image_353_label_[2].jpeg,0.5719030499458313,0.22042647004127502,0.13809576630592346
image_7345_label_[6].jpeg,0.504803478717804,0.22042647004127502,0.16964441537857056
image_6801_label_[6].jpeg,0.6465993523597717,0.22042647004127502,0.1615118384361267
image_4913_label_[1].jpeg,0.5455795526504517,0.22042647004127502,0.10804526507854462
image_7491_label_[9].jpeg,0.6476601958274841,0.22042647004127502,0.11382760107517242
image_6811_label_[9].jpeg,0.6229880452156067,0.22042647004127502,0.12243197113275528
image_2750_label_[5].jpeg,0.5298400521278381,0.22042647004127502,0.13286055624485016
image_8147_label_[5].jpeg,0.5906198024749756,0.22042647004127502,0.10829546302556992
image_9360_label_[5].jpeg,0.6058454513549805,0.22042647004127502,0.1302955448627472
image_2849_label_[6].jpeg,0.6566179990768433,0.22042647004127502,0.28606393933296204
image_3722_label_[7].jpeg,0.6085041165351868,0.22042647004127502,0.13245366513729095
image_5341_label_[6].jpeg,0.661469042301178,0.22042647004127502,0.20187243819236755
image_3683_label_[8].jpeg,0.5858256816864014,0.22042647004127502,0.13039827346801758
image_180_label_[0].jpeg,0.5756458640098572,0.22042647004127502,0.15432868897914886
image_7092_label_[2].jpeg,0.6337230801582336,0.22042647004127502,0.15429721772670746
image_7902_label_[2].jpeg,0.6413873434066772,0.22042647004127502,0.13508503139019012
image_90_label_[0].jpeg,0.49530985951423645,0.22042647004127502,0.14173735678195953
image_8798_label_[6].jpeg,0.6708194017410278,0.22042647004127502,0.14994853734970093
image_7873_label_[1].jpeg,0.635806143283844,0.22042647004127502,0.11798786371946335
image_9911_label_[4].jpeg,0.5985622406005859,0.22042647004127502,0.17542125284671783
image_5234_label_[7].jpeg,0.6256141662597656,0.22042647004127502,0.11366893351078033
image_9579_label_[2].jpeg,0.617500364780426,0.22042647004127502,0.20915435254573822
image_3310_label_[6].jpeg,0.5967244505882263,0.22042647004127502,0.2004885971546173
image_1349_label_[8].jpeg,0.5303915143013,0.22042647004127502,0.12866176664829254
image_5591_label_[5].jpeg,0.5783751606941223,0.22042647004127502,0.14929567277431488
image_3377_label_[7].jpeg,0.5829765796661377,0.22042647004127502,0.11472498625516891
image_5144_label_[0].jpeg,0.6019586324691772,0.22042647004127502,0.1237068623304367
image_2130_label_[0].jpeg,0.5986135005950928,0.22042647004127502,0.18715038895606995
image_6664_label_[4].jpeg,0.621726930141449,0.22042647004127502,0.16873112320899963
image_6663_label_[0].jpeg,0.5044192671775818,0.22042647004127502,0.14752820134162903
image_2116_label_[9].jpeg,0.6711629033088684,0.22042647004127502,0.1275293529033661
image_657_label_[1].jpeg,0.6421903967857361,0.22042647004127502,0.12180410325527191
image_8015_label_[8].jpeg,0.5704848170280457,0.22042647004127502,0.16469073295593262
image_2336_label_[9].jpeg,0.6599693894386292,0.22042647004127502,0.08360807597637177
image_6234_label_[7].jpeg,0.498586505651474,0.22042647004127502,0.15220803022384644
image_2532_label_[0].jpeg,0.5699130892753601,0.22042647004127502,0.09376781433820724
image_9569_label_[6].jpeg,0.6002784967422485,0.22042647004127502,0.1540183126926422
image_7782_label_[8].jpeg,0.5992494821548462,0.22042647004127502,0.09977307915687561
image_3134_label_[7].jpeg,0.5801624655723572,0.22042647004127502,0.12263588607311249
image_9192_label_[2].jpeg,0.58277428150177,0.22042647004127502,0.208830788731575
image_7757_label_[6].jpeg,0.611362874507904,0.22042647004127502,0.1883833408355713
image_8901_label_[5].jpeg,0.5931387543678284,0.22042647004127502,0.11148461699485779
image_7630_label_[9].jpeg,0.6258634328842163,0.22042647004127502,0.09729419648647308
image_6018_label_[5].jpeg,0.6708588600158691,0.22042647004127502,0.18396803736686707
image_2746_label_[2].jpeg,0.5447968244552612,0.22042647004127502,0.14021679759025574
image_1542_label_[5].jpeg,0.6277293562889099,0.22042647004127502,0.17086423933506012
image_5394_label_[1].jpeg,0.6310246586799622,0.22042647004127502,0.12297211587429047
image_4449_label_[9].jpeg,0.6240447759628296,0.22042647004127502,0.18221113085746765
image_768_label_[5].jpeg,0.6041043996810913,0.22042647004127502,0.1531343162059784
image_4618_label_[3].jpeg,0.600822389125824,0.22042647004127502,0.1865871548652649
image_2987_label_[1].jpeg,0.6310056447982788,0.22042647004127502,0.13780206441879272
image_7183_label_[6].jpeg,0.6313146352767944,0.22042647004127502,0.10737816244363785
image_7022_label_[2].jpeg,0.5465416312217712,0.22042647004127502,0.2218063324689865
image_1758_label_[2].jpeg,0.576508641242981,0.22042647004127502,0.19004900753498077
image_3054_label_[4].jpeg,0.6734290719032288,0.22042647004127502,0.16762351989746094
image_4370_label_[8].jpeg,0.6324648261070251,0.22042647004127502,0.13483089208602905
image_8594_label_[3].jpeg,0.6711994409561157,0.22042647004127502,0.19266560673713684
image_2593_label_[8].jpeg,0.5489943027496338,0.22042647004127502,0.07159149646759033
image_4148_label_[3].jpeg,0.6125674843788147,0.22042647004127502,0.16567760705947876
image_8663_label_[1].jpeg,0.5936439037322998,0.22042647004127502,0.1017284020781517
image_3816_label_[2].jpeg,0.598954439163208,0.22042647004127502,0.17561738193035126
image_1810_label_[1].jpeg,0.6375653743743896,0.22042647004127502,0.10274333506822586
image_2282_label_[9].jpeg,0.5635197758674622,0.22042647004127502,0.13258075714111328
image_7103_label_[0].jpeg,0.5554276704788208,0.22042647004127502,0.194135844707489
image_8829_label_[0].jpeg,0.5633428692817688,0.22042647004127502,0.1228361427783966
image_8451_label_[5].jpeg,0.6352759003639221,0.22042647004127502,0.1628119796514511
image_3422_label_[2].jpeg,0.5570257306098938,0.22042647004127502,0.17204515635967255
image_6661_label_[4].jpeg,0.65167236328125,0.22042647004127502,0.18912886083126068
image_5201_label_[1].jpeg,0.6455755233764648,0.22042647004127502,0.14416512846946716
image_5767_label_[7].jpeg,0.5702098608016968,0.22042647004127502,0.13546687364578247
image_6264_label_[6].jpeg,0.6272595524787903,0.22042647004127502,0.1705041527748108
image_4170_label_[1].jpeg,0.6059247255325317,0.22042647004127502,0.1556788980960846
image_8151_label_[8].jpeg,0.5571405291557312,0.22042647004127502,0.12697508931159973
image_7244_label_[5].jpeg,0.5821517705917358,0.22042647004127502,0.16366025805473328
image_4615_label_[5].jpeg,0.5958458781242371,0.22042647004127502,0.2381761223077774
image_9338_label_[3].jpeg,0.6661365628242493,0.22042647004127502,0.13003402948379517
image_5206_label_[3].jpeg,0.565386950969696,0.22042647004127502,0.16473494470119476
image_1982_label_[6].jpeg,0.6217970848083496,0.22042647004127502,0.21802593767642975
image_9632_label_[2].jpeg,0.5303521156311035,0.22042647004127502,0.20201194286346436
image_1510_label_[8].jpeg,0.5885072946548462,0.22042647004127502,0.16069726645946503
image_2927_label_[8].jpeg,0.47945693135261536,0.22042647004127502,0.07561930269002914
image_1185_label_[1].jpeg,0.58548903465271,0.22042647004127502,0.0885792225599289
image_1424_label_[9].jpeg,0.5371736884117126,0.22042647004127502,0.14324837923049927
image_8241_label_[3].jpeg,0.5057878494262695,0.22042647004127502,0.2210610806941986
image_5295_label_[0].jpeg,0.5703177452087402,0.22042647004127502,0.15442556142807007
image_6422_label_[4].jpeg,0.6195510625839233,0.22042647004127502,0.329851359128952
image_9541_label_[4].jpeg,0.6260460019111633,0.22042647004127502,0.13353173434734344
image_804_label_[4].jpeg,0.60545814037323,0.22042647004127502,0.12779957056045532
image_8132_label_[8].jpeg,0.6327519416809082,0.22042647004127502,0.2280694544315338
image_3671_label_[4].jpeg,0.5792737007141113,0.22042647004127502,0.21245378255844116
image_7656_label_[1].jpeg,0.5324748754501343,0.22042647004127502,0.14878299832344055
image_2124_label_[0].jpeg,0.5473437309265137,0.22042647004127502,0.1765921413898468
image_9290_label_[4].jpeg,0.5854616761207581,0.22042647004127502,0.16604554653167725
image_5054_label_[9].jpeg,0.6266891956329346,0.22042647004127502,0.08710097521543503
image_9842_label_[6].jpeg,0.6256890296936035,0.22042647004127502,0.21666660904884338
image_9171_label_[2].jpeg,0.6432962417602539,0.22042647004127502,0.19992482662200928
image_5590_label_[4].jpeg,0.6177294254302979,0.22042647004127502,0.2285998910665512
image_6991_label_[1].jpeg,0.566262423992157,0.22042647004127502,0.16983719170093536
image_2178_label_[3].jpeg,0.6036638021469116,0.22042647004127502,0.1362655609846115
image_3928_label_[3].jpeg,0.6534228920936584,0.22042647004127502,0.2124791443347931
image_2564_label_[2].jpeg,0.5994759798049927,0.22042647004127502,0.13111896812915802
image_6569_label_[8].jpeg,0.6101763248443604,0.22042647004127502,0.12456724047660828
image_7295_label_[5].jpeg,0.5948479771614075,0.22042647004127502,0.14347341656684875
image_7701_label_[0].jpeg,0.5031171441078186,0.22042647004127502,0.1719197928905487
image_9661_label_[5].jpeg,0.5256460905075073,0.22042647004127502,0.15069182217121124
image_6445_label_[1].jpeg,0.631173312664032,0.22042647004127502,0.07447456568479538
image_4124_label_[8].jpeg,0.6050034165382385,0.22042647004127502,0.10595079511404037
image_7651_label_[4].jpeg,0.5893381834030151,0.22042647004127502,0.168110191822052
image_6986_label_[5].jpeg,0.583864688873291,0.22042647004127502,0.16303926706314087
image_3964_label_[9].jpeg,0.6321521401405334,0.22042647004127502,0.09411156177520752
image_8572_label_[0].jpeg,0.5282474756240845,0.22042647004127502,0.15686367452144623
image_8741_label_[1].jpeg,0.5774458646774292,0.22042647004127502,0.08889428526163101
image_9362_label_[9].jpeg,0.5732480883598328,0.22042647004127502,0.11237718164920807
image_9040_label_[2].jpeg,0.6212131977081299,0.22042647004127502,0.1141950711607933
image_6913_label_[3].jpeg,0.648588240146637,0.22042647004127502,0.16289393603801727
image_2623_label_[4].jpeg,0.579421877861023,0.22042647004127502,0.19437086582183838
image_2361_label_[2].jpeg,0.6679302453994751,0.22042647004127502,0.13062730431556702
image_4799_label_[1].jpeg,0.5944840908050537,0.22042647004127502,0.1884971410036087
image_9700_label_[0].jpeg,0.6030592322349548,0.22042647004127502,0.2162434160709381
image_1983_label_[8].jpeg,0.5753650069236755,0.22042647004127502,0.18019497394561768
image_960_label_[9].jpeg,0.6093252301216125,0.22042647004127502,0.14235222339630127
image_639_label_[5].jpeg,0.6254867315292358,0.22042647004127502,0.10997644811868668
image_5766_label_[8].jpeg,0.6503276824951172,0.22042647004127502,0.12907005846500397
image_4293_label_[9].jpeg,0.6007181406021118,0.22042647004127502,0.16507159173488617
image_669_label_[3].jpeg,0.572857677936554,0.22042647004127502,0.12101137638092041
image_752_label_[9].jpeg,0.6133313775062561,0.22042647004127502,0.15631309151649475
image_8229_label_[8].jpeg,0.6289807558059692,0.22042647004127502,0.06825999170541763
image_5249_label_[8].jpeg,0.567987859249115,0.22042647004127502,0.11054867506027222
image_9043_label_[3].jpeg,0.5527036190032959,0.22042647004127502,0.1452113538980484
image_1543_label_[5].jpeg,0.585396945476532,0.22042647004127502,0.23701272904872894
image_9269_label_[5].jpeg,0.5764265060424805,0.22042647004127502,0.14070244133472443
image_5137_label_[9].jpeg,0.5850871205329895,0.22042647004127502,0.15937528014183044
image_3131_label_[7].jpeg,0.608782172203064,0.22042647004127502,0.20119012892246246
image_9677_label_[6].jpeg,0.6225380897521973,0.22042647004127502,0.16744938492774963
image_4522_label_[2].jpeg,0.585048496723175,0.22042647004127502,0.1677575707435608
image_4602_label_[1].jpeg,0.5510146617889404,0.22042647004127502,0.167570099234581
image_3942_label_[1].jpeg,0.6016910672187805,0.22042647004127502,0.12802650034427643
image_607_label_[3].jpeg,0.5656192302703857,0.22042647004127502,0.12317322194576263
image_1243_label_[8].jpeg,0.6217676997184753,0.22042647004127502,0.1699751317501068
image_3119_label_[4].jpeg,0.5537515878677368,0.22042647004127502,0.20606771111488342
image_1721_label_[8].jpeg,0.5667580366134644,0.22042647004127502,0.17409415543079376
image_9291_label_[8].jpeg,0.5930721759796143,0.22042647004127502,0.11097881197929382
image_5319_label_[7].jpeg,0.6026252508163452,0.22042647004127502,0.12356703728437424
image_1501_label_[2].jpeg,0.6190701723098755,0.22042647004127502,0.19909760355949402
image_5046_label_[5].jpeg,0.5237922668457031,0.22042647004127502,0.2580447196960449
image_6511_label_[7].jpeg,0.6095533967018127,0.22042647004127502,0.14840258657932281
image_5157_label_[6].jpeg,0.5978776216506958,0.22042647004127502,0.19447410106658936
image_9639_label_[2].jpeg,0.5624912977218628,0.22042647004127502,0.251166433095932
image_8102_label_[3].jpeg,0.5594890713691711,0.22042647004127502,0.21362124383449554
image_1115_label_[1].jpeg,0.6558915972709656,0.22042647004127502,0.13309039175510406
image_803_label_[7].jpeg,0.6491094827651978,0.22042647004127502,0.1334439218044281
image_5492_label_[2].jpeg,0.5630694627761841,0.22042647004127502,0.17117327451705933
image_3284_label_[4].jpeg,0.6080779433250427,0.22042647004127502,0.11584236472845078
image_1077_label_[0].jpeg,0.5317633152008057,0.22042647004127502,0.12750524282455444
image_1581_label_[2].jpeg,0.6261323094367981,0.22042647004127502,0.14250917732715607
image_2794_label_[0].jpeg,0.5067793726921082,0.22042647004127502,0.22200077772140503
image_117_label_[4].jpeg,0.606269896030426,0.22042647004127502,0.10724017024040222
image_7000_label_[2].jpeg,0.5712878704071045,0.22042647004127502,0.14299988746643066
image_4472_label_[4].jpeg,0.6787275075912476,0.22042647004127502,0.25165224075317383
image_4578_label_[4].jpeg,0.6105300188064575,0.22042647004127502,0.25323981046676636
image_7175_label_[7].jpeg,0.6010168790817261,0.22042647004127502,0.14250577986240387
image_7553_label_[9].jpeg,0.6168710589408875,0.22042647004127502,0.157149076461792
image_2865_label_[6].jpeg,0.6381536722183228,0.22042647004127502,0.14259546995162964
image_9201_label_[3].jpeg,0.6747961640357971,0.22042647004127502,0.14737266302108765
image_9599_label_[7].jpeg,0.4725933372974396,0.22042647004127502,0.15908482670783997
image_7564_label_[8].jpeg,0.630465567111969,0.22042647004127502,0.12296069413423538
image_1591_label_[1].jpeg,0.5888935923576355,0.22042647004127502,0.12639570236206055
image_3172_label_[9].jpeg,0.6229254603385925,0.22042647004127502,0.17080876231193542
image_8066_label_[9].jpeg,0.5588400363922119,0.22042647004127502,0.22122082114219666
image_5811_label_[7].jpeg,0.5455156564712524,0.22042647004127502,0.17567205429077148
image_708_label_[8].jpeg,0.5916408896446228,0.22042647004127502,0.14930874109268188
image_7146_label_[0].jpeg,0.5369275808334351,0.22042647004127502,0.16008247435092926
image_1491_label_[4].jpeg,0.6489450335502625,0.22042647004127502,0.16854800283908844
image_2534_label_[9].jpeg,0.5353432893753052,0.22042647004127502,0.1265234649181366
image_2907_label_[9].jpeg,0.550332248210907,0.22042647004127502,0.12694106996059418
image_1024_label_[3].jpeg,0.5874216556549072,0.22042647004127502,0.16702499985694885
image_3375_label_[4].jpeg,0.5603762865066528,0.22042647004127502,0.22392016649246216
image_2821_label_[0].jpeg,0.5881075263023376,0.22042647004127502,0.1381993442773819
image_7925_label_[0].jpeg,0.5395455360412598,0.22042647004127502,0.13222844898700714
image_2121_label_[6].jpeg,0.5056877136230469,0.22042647004127502,0.2144434154033661
image_1620_label_[5].jpeg,0.570923388004303,0.22042647004127502,0.16050468385219574
image_1615_label_[7].jpeg,0.5243672728538513,0.22042647004127502,0.152114138007164
image_2049_label_[3].jpeg,0.6191294193267822,0.22042647004127502,0.2558422386646271
image_4156_label_[3].jpeg,0.5837528705596924,0.22042647004127502,0.12800873816013336
image_4687_label_[3].jpeg,0.6541925072669983,0.22042647004127502,0.10524062067270279
image_1783_label_[8].jpeg,0.6215036511421204,0.22042647004127502,0.1651693880558014
image_5094_label_[9].jpeg,0.5087438821792603,0.22042647004127502,0.13931629061698914
image_4376_label_[7].jpeg,0.6290440559387207,0.22042647004127502,0.16545197367668152
image_277_label_[3].jpeg,0.6224163174629211,0.22042647004127502,0.12709882855415344
image_6735_label_[9].jpeg,0.557503879070282,0.22042647004127502,0.12309268116950989
image_5555_label_[4].jpeg,0.5785703063011169,0.22042647004127502,0.21405011415481567
image_2246_label_[9].jpeg,0.6547331809997559,0.22042647004127502,0.14413070678710938
image_8689_label_[6].jpeg,0.5899645686149597,0.22042647004127502,0.15524378418922424
image_2539_label_[8].jpeg,0.5666051506996155,0.22042647004127502,0.18534167110919952
image_5992_label_[4].jpeg,0.578754723072052,0.22042647004127502,0.15266314148902893
image_5612_label_[8].jpeg,0.5947386622428894,0.22042647004127502,0.1573139727115631
image_8931_label_[9].jpeg,0.618880033493042,0.22042647004127502,0.10934596508741379
image_9564_label_[9].jpeg,0.6103017926216125,0.22042647004127502,0.14274463057518005
image_3633_label_[3].jpeg,0.4791828691959381,0.22042647004127502,0.18175049126148224
image_7593_label_[6].jpeg,0.643683671951294,0.22042647004127502,0.21692898869514465
image_2906_label_[1].jpeg,0.6642436981201172,0.22042647004127502,0.09844159334897995
image_3368_label_[9].jpeg,0.6103477478027344,0.22042647004127502,0.13924837112426758
image_4744_label_[6].jpeg,0.5307844281196594,0.22042647004127502,0.16385145485401154
image_4326_label_[7].jpeg,0.6304478645324707,0.22042647004127502,0.11426995694637299
image_6565_label_[9].jpeg,0.6089258790016174,0.22042647004127502,0.1167064905166626
image_9756_label_[5].jpeg,0.6296125650405884,0.22042647004127502,0.16371369361877441
image_5967_label_[9].jpeg,0.6023421287536621,0.22042647004127502,0.13947081565856934
image_3210_label_[9].jpeg,0.6078407168388367,0.22042647004127502,0.0822598785161972
image_9908_label_[8].jpeg,0.522155225276947,0.22042647004127502,0.09328368306159973
image_3524_label_[5].jpeg,0.6085131168365479,0.22042647004127502,0.1901163011789322
image_231_label_[1].jpeg,0.6127336621284485,0.22042647004127502,0.09011301398277283
image_8300_label_[5].jpeg,0.6484801173210144,0.22042647004127502,0.17481133341789246
image_7475_label_[3].jpeg,0.5969955921173096,0.22042647004127502,0.14587430655956268
image_9183_label_[8].jpeg,0.5618870258331299,0.22042647004127502,0.09514228254556656
image_9831_label_[2].jpeg,0.5887786149978638,0.22042647004127502,0.13125689327716827
image_3603_label_[6].jpeg,0.6491496562957764,0.22042647004127502,0.11087606847286224
image_4817_label_[0].jpeg,0.5153282880783081,0.22042647004127502,0.17075787484645844
image_8251_label_[3].jpeg,0.6172047257423401,0.22042647004127502,0.10270731896162033
image_8764_label_[1].jpeg,0.5792650580406189,0.22042647004127502,0.1692982017993927
image_1067_label_[0].jpeg,0.5512411594390869,0.22042647004127502,0.18199528753757477
image_8635_label_[6].jpeg,0.6561915874481201,0.22042647004127502,0.1379251778125763
image_1378_label_[1].jpeg,0.5724065899848938,0.22042647004127502,0.15474086999893188
image_9635_label_[7].jpeg,0.6768996715545654,0.22042647004127502,0.1486208438873291
image_7554_label_[7].jpeg,0.6203491687774658,0.22042647004127502,0.17684628069400787
image_2546_label_[8].jpeg,0.5912907123565674,0.22042647004127502,0.12655222415924072
image_9780_label_[4].jpeg,0.5743783116340637,0.22042647004127502,0.2336316704750061
image_2644_label_[8].jpeg,0.6404976844787598,0.22042647004127502,0.11678408086299896
image_2791_label_[7].jpeg,0.6158522963523865,0.22042647004127502,0.19223856925964355
image_5045_label_[7].jpeg,0.5841537117958069,0.22042647004127502,0.14967453479766846
image_5940_label_[7].jpeg,0.5854332447052002,0.22042647004127502,0.17978352308273315
image_2465_label_[9].jpeg,0.642760157585144,0.22042647004127502,0.1362132579088211
image_2101_label_[6].jpeg,0.6620451807975769,0.22042647004127502,0.21581363677978516
image_4312_label_[5].jpeg,0.6509854793548584,0.22042647004127502,0.1797974705696106
image_7670_label_[2].jpeg,0.6200223565101624,0.22042647004127502,0.1517014354467392
image_4296_label_[8].jpeg,0.6276848912239075,0.22042647004127502,0.1141875833272934
image_2215_label_[0].jpeg,0.49668407440185547,0.22042647004127502,0.18513530492782593
image_3629_label_[1].jpeg,0.5127778649330139,0.22042647004127502,0.14978989958763123
image_132_label_[8].jpeg,0.683383047580719,0.22042647004127502,0.07385057210922241
image_8244_label_[4].jpeg,0.5759285092353821,0.22042647004127502,0.17465829849243164
image_6817_label_[1].jpeg,0.5673288702964783,0.22042647004127502,0.1459222435951233
image_5352_label_[5].jpeg,0.6304101943969727,0.22042647004127502,0.14852900803089142
image_2177_label_[9].jpeg,0.6332029700279236,0.22042647004127502,0.10743117332458496
image_3750_label_[9].jpeg,0.5673523545265198,0.22042647004127502,0.11371350288391113
image_5037_label_[0].jpeg,0.6514633893966675,0.22042647004127502,0.13027004897594452
image_3118_label_[6].jpeg,0.6053264141082764,0.22042647004127502,0.1754566729068756
image_8238_label_[1].jpeg,0.5861789584159851,0.22042647004127502,0.1704140454530716
image_1200_label_[8].jpeg,0.5900077819824219,0.22042647004127502,0.0905609205365181
